smallWorld3;602368;556226;00:00:01.3646967;46142;1,082955489315494;0,07660101466213343;7,660101466213343;5;64
smallWorld3;602368;555565;00:00:01.3130297;46803;1,0842439678525464;0,07769835050998719;7,769835050998719;10;64
smallWorld3;602368;555327;00:00:01.3080335;47041;1,0847086491382554;0,07809345781980437;7,809345781980436;20;64
smallWorld3;602368;555207;00:00:01.3192205;47161;1,0849430932967343;0,07829267158946018;7,829267158946019;50;64
smallWorld3;602368;556226;00:00:01.3181690;46142;1,082955489315494;0,07660101466213343;7,660101466213343;5;256
smallWorld3;602368;555565;00:00:01.3325809;46803;1,0842439678525464;0,07769835050998719;7,769835050998719;10;256
smallWorld3;602368;555327;00:00:01.3092634;47041;1,0847086491382554;0,07809345781980437;7,809345781980436;20;256
smallWorld3;602368;555207;00:00:01.3140218;47161;1,0849430932967343;0,07829267158946018;7,829267158946019;50;256
smallWorld3;602368;556226;00:00:01.3102348;46142;1,082955489315494;0,07660101466213343;7,660101466213343;5;512
smallWorld3;602368;555565;00:00:01.3301813;46803;1,0842439678525464;0,07769835050998719;7,769835050998719;10;512
smallWorld3;602368;555327;00:00:01.3224677;47041;1,0847086491382554;0,07809345781980437;7,809345781980436;20;512
smallWorld3;602368;555207;00:00:01.4173319;47161;1,0849430932967343;0,07829267158946018;7,829267158946019;50;512
smallWorld3;602368;556226;00:00:01.3766275;46142;1,082955489315494;0,07660101466213343;7,660101466213343;5;1024
smallWorld3;602368;555565;00:00:01.4090888;46803;1,0842439678525464;0,07769835050998719;7,769835050998719;10;1024
smallWorld3;602368;555327;00:00:01.3394254;47041;1,0847086491382554;0,07809345781980437;7,809345781980436;20;1024
smallWorld3;602368;555207;00:00:01.3964196;47161;1,0849430932967343;0,07829267158946018;7,829267158946019;50;1024
scaleFree;1347264;1094112;00:00:04.5868091;253152;1,2313766780731772;0,1879008123129543;18,79008123129543;5;64
scaleFree;1347264;1077408;00:00:04.4118001;269856;1,2504677893611333;0,20029927319367247;20,029927319367246;10;64
scaleFree;1347264;1072681;00:00:04.4961529;274583;1,255978245163287;0,2038078654220702;20,38078654220702;20;64
scaleFree;1347264;1072113;00:00:04.3485868;275151;1,2566436560325265;0,20422946059569624;20,422946059569625;50;64
scaleFree;1347264;1122884;00:00:04.5417752;224380;1,1998247370164683;0,16654493848273244;16,654493848273244;5;256
scaleFree;1347264;1107987;00:00:04.5063956;239277;1,2159565049048409;0,17760216260510187;17,760216260510187;10;256
scaleFree;1347264;1103737;00:00:04.6077569;243527;1,220638612278106;0,18075670395705667;18,075670395705668;20;256
scaleFree;1347264;1103187;00:00:04.5603252;244077;1,2212471684311001;0,18116493872025086;18,116493872025085;50;256
scaleFree;1347264;1122884;00:00:04.5930558;224380;1,1998247370164683;0,16654493848273244;16,654493848273244;5;512
scaleFree;1347264;1107987;00:00:04.4219702;239277;1,2159565049048409;0,17760216260510187;17,760216260510187;10;512
scaleFree;1347264;1103737;00:00:04.3162829;243527;1,220638612278106;0,18075670395705667;18,075670395705668;20;512
scaleFree;1347264;1103187;00:00:04.4070838;244077;1,2212471684311001;0,18116493872025086;18,116493872025085;50;512
scaleFree;1347264;1122884;00:00:04.3985021;224380;1,1998247370164683;0,16654493848273244;16,654493848273244;5;1024
scaleFree;1347264;1107987;00:00:04.4181379;239277;1,2159565049048409;0,17760216260510187;17,760216260510187;10;1024
scaleFree;1347264;1103737;00:00:04.5459847;243527;1,220638612278106;0,18075670395705667;18,075670395705668;20;1024
scaleFree;1347264;1103187;00:00:04.6097734;244077;1,2212471684311001;0,18116493872025086;18,116493872025085;50;1024
web-edu;511328;329147;00:00:01.0034413;182181;1,5534943353577582;0,35628989611364925;35,62898961136492;5;64
web-edu;511328;313375;00:00:00.8450034;197953;1,631680893498205;0,3871350679016209;38,713506790162086;10;64
web-edu;511328;304059;00:00:00.9071787;207269;1,6816736225535176;0,40535429313473936;40,535429313473934;20;64
web-edu;511328;297495;00:00:00.8453551;213833;1,7187784668649893;0,4181914544089117;41,81914544089117;50;64
web-edu;511328;331320;00:00:00.8170832;180008;1,5433055656163226;0,3520401777332749;35,20401777332749;5;256
web-edu;511328;312770;00:00:00.8181111;198558;1,6348371007449563;0,38831826146817694;38,8318261468177;10;256
web-edu;511328;303516;00:00:00.8583817;207812;1,6846821913836503;0,40641623380687153;40,64162338068715;20;256
web-edu;511328;296416;00:00:00.8219793;214912;1,7250350858253265;0,4203016459102572;42,030164591025724;50;256
web-edu;511328;331320;00:00:00.8171230;180008;1,5433055656163226;0,3520401777332749;35,20401777332749;5;512
